Date,2015-05-01,
INDEX VALUE,1000.0000,
EFFECTIVE DATE,TICKER,NAME,ISIN,INDEX SHARES,PRICE,CURRENCY FACTOR,
2015-05-01,BB CN Equity,BB CN Equity,CA09228F1036,2,12.51,1.203100,
2015-05-01,NOK1V FH Equity,NOK1V FH Equity,FI0009000681,2,6.99,.911100,
2015-05-01,6701 JP Equity,6701 JP Equity,JP3733000008,2,418,118.870000,
2015-05-01,6752 JP Equity,6752 JP Equity,JP3866800000,2,1716,118.870000,
2015-05-01,6753 JP Equity,6753 JP Equity,JP3359600008,2,262,118.870000,
2015-05-01,6758 JP Equity,6758 JP Equity,JP3435000009,2,3691,118.870000,
2015-05-01,6502 JP Equity,6502 JP Equity,JP3592200004,2,491.7,118.870000,
2015-05-01,YPF US Equity,YPF US Equity,US9842451000,2,30.56,1,
2015-05-01,OGZD LI Equity,OGZD LI Equity,US3682872078,2,5.88,1,
2015-05-01,PBR US Equity,PBR US Equity,US71654V4086,2,9.32,1,
2015-05-01,ROSN LI Equity,ROSN LI Equity,US67812M2070,2,4.94,1,
2015-05-01,EC US Equity,EC US Equity,US2791581091,2,17.09,1,
2015-05-01,PTT TB Equity,PTT TB Equity,TH0646010007,2,362,32.622000,
2015-05-01,PTTEP TB Equity,PTTEP TB Equity,TH0355A10Z04,2,119,32.622000,
2015-05-01,SCB TB Equity,SCB TB Equity,TH0015010000,2,162.5,32.622000,
2015-05-01,SBER RM Equity,SBER RM Equity,RU0009029540,2,75.7,51.533000,
2015-05-01,VTBR RM Equity,VTBR RM Equity,RU000A0JP5V6,2,0.06,51.533000,
2015-05-01,PKO EU Equity,PKO EU Equity,PLPKO0000016,2,36.2,3.639300,
2015-05-01,PGE PW Equity,PGE PW Equity,PLPGER000010,2,21.2,3.639300,
2015-05-01,PZU EU Equity,PZU EU Equity,PLPZU0000011,2,477.75,3.639300,
2015-05-01,TNB MK Equity,TNB MK Equity,MYL5347OO009,2,14.6,3.556800,
2015-05-01,CIMB MK Equity,CIMB MK Equity,MYL1023OO000,2,6.11,3.556800,
2015-05-01,AXIATA MK Equity,AXIATA MK Equity,MYL6888OO001,2,6.9,3.556800,
2015-05-01,SIME MK Equity,SIME MK Equity,MYL4197OO009,2,9.25,3.556800,
2015-05-01,PCHEM MK Equity,PCHEM MK Equity,MYL5183OO008,2,6.23,3.556800,
2015-05-01,ONGC IN Equity,ONGC IN Equity,INE213A01029,2,307.55,63.145000,
2015-05-01,SBIN IN Equity,SBIN IN Equity,INE062A01020,2,272.5,63.145000,
2015-05-01,IOCL IN Equity,IOCL IN Equity,INE242A01010,2,351.45,63.145000,
2015-05-01,BHEL IN Equity,BHEL IN Equity,INE257A01026,2,232.95,63.145000,
2015-05-01,883 HK Equity,883 HK Equity,HK0883013259,2,13.3,7.750100,
2015-05-01,CEZ CP Equity,CEZ CP Equity,CZ0005112300,2,641.5,24.999800,
2015-05-01,857 HK Equity,857 HK Equity,CNE1000003W8,2,10.14,7.750100,
2015-05-01,1398 HK Equity,1398 HK Equity,CNE1000003G1,2,6.91,7.750100,
2015-05-01,939 HK Equity,939 HK Equity,CNE1000002H1,2,7.76,7.750100,
2015-05-01,1288 HK Equity,1288 HK Equity,CNE100000Q43,2,4.51,7.750100,
2015-05-01,3988 HK Equity,3988 HK Equity,CNE1000001Z5,2,5.55,7.750100,
2015-05-01,386 HK Equity,386 HK Equity,CNE1000002Q2,2,7.26,7.750100,
2015-05-01,2628 HK Equity,2628 HK Equity,CNE1000002L3,2,38.1,7.750100,
2015-05-01,1088 HK Equity,1088 HK Equity,CNE1000002R0,2,20.65,7.750100,
2015-05-01,3968 HK Equity,3968 HK Equity,CNE1000002M1,2,24.05,7.750100,
2015-05-01,998 HK Equity,998 HK Equity,CNE1000001Q4,2,7.21,7.750100,
2015-05-01,2601 HK Equity,2601 HK Equity,CNE1000009Q7,2,42.7,7.750100,
2015-05-01,2328 HK Equity,2328 HK Equity,CNE100000593,2,17.66,7.750100,
2015-05-01,1339 HK Equity,1339 HK Equity,CNE100001MK7,2,5.37,7.750100,
2015-05-01,BBAS3 BZ Equity,BBAS3 BZ Equity,BRBBASACNOR3,2,26.5,2.937300,
2015-05-01,BBSE3 BZ Equity,BBSE3 BZ Equity,BRBBSEACNOR5,2,35.02,2.937300,
2015-05-01,LNKD US Equity,LNKD US Equity,US53578A1088,2,257.34,1,
2015-05-01,PPC US Equity,PPC US Equity,US72147K1088,2,24.27,1,
2015-05-01,FLT US Equity,FLT US Equity,US3390411052,2,161.45,1,
2015-05-01,VMW US Equity,VMW US Equity,US9285634021,2,89.68,1,
2015-05-01,BX US Equity,BX US Equity,US09253U1088,2,41.69,1,
2015-05-01,KKR US Equity,KKR US Equity,US48248M1027,2,23.32,1,
2015-05-01,HTZ US Equity,HTZ US Equity,US42805T1051,2,20.92,1,
2015-05-01,APO US Equity,APO US Equity,US0376123065,2,22.36,1,
2015-05-01,CLR US Equity,CLR US Equity,US2120151012,2,50.53,1,
2015-05-01,SPWR US Equity,SPWR US Equity,US8676524064,2,33.8,1,
2015-05-01,OAS US Equity,OAS US Equity,US6742151086,2,16.17,1,
2015-05-01,AWK US Equity,AWK US Equity,US0304201033,2,55.04,1,
2015-05-01,MKL US Equity,MKL US Equity,US5705351048,2,754.73,1,
2015-05-01,DOX US Equity,DOX US Equity,GB0022569080,2,55.43,1,
2015-05-01,WALMEX* MM Equity,WALMEX* MM Equity,MX01WA000038,2,36.15,15.258500,
2015-05-01,CSTRL IN Equity,CSTRL IN Equity,INE172A01027,2,458.15,63.145000,
2015-05-01,ATHM US Equity,ATHM US Equity,US05278C1071,2,50.25,1,
2015-05-01,ABEV US Equity,ABEV US Equity,US02319V1035,2,6.43,1,
2015-05-01,IENOVA* MM Equity,IENOVA* MM Equity,MX01IE060002,2,92.12,15.258500,
2015-05-01,BSMX US Equity,BSMX US Equity,US40053C1053,2,10.43,1,
2015-05-01,BGA SJ Equity,BGA SJ Equity,ZAE000174124,2,19200,11.861900,
2015-05-01,VIV US Equity,VIV US Equity,US87936R1068,2,16.75,1,
2015-05-01,TSU US Equity,TSU US Equity,US88706P2056,2,16.74,1,
2015-05-01,VOD SJ Equity,VOD SJ Equity,ZAE000132577,2,15493,11.861900,
2015-05-01,BSBR US Equity,BSBR US Equity,US05967A1079,2,5.51,1,
2015-05-01,MSM SJ Equity,MSM SJ Equity,ZAE000152617,2,15490,11.861900,
2015-05-01,OHLMEX* MM Equity,OHLMEX* MM Equity,MX01OH010006,2,30.03,15.258500,
2015-05-01,ABB IN Equity,ABB IN Equity,INE117A01022,2,1339.95,63.145000,
2015-05-01,KIO SJ Equity,KIO SJ Equity,ZAE000085346,2,17350,11.861900,
2015-05-01,SIEM IN Equity,SIEM IN Equity,INE003A01024,2,1293.6,63.145000,
2015-05-01,ENBR3 BZ Equity,ENBR3 BZ Equity,BRENBRACNOR2,2,11.61,2.937300,
2015-05-01,ACEM IN Equity,ACEM IN Equity,INE079A01024,2,230.55,63.145000,
2015-05-01,FROTO TI Equity,FROTO TI Equity,TRAOTOSN91H6,2,32.4,2.658400,
2015-05-01,BOS IN Equity,BOS IN Equity,INE323A01026,2,21722.5,63.145000,
2015-05-01,BZW PW Equity,BZW PW Equity,PLBZ00000044,2,369,3.639300,
2015-05-01,AMS SJ Equity,AMS SJ Equity,ZAE000013181,2,32640,11.861900,
2015-05-01,MSIL IN Equity,MSIL IN Equity,INE585B01010,2,3822.6,63.145000,
2015-05-01,INTP IJ Equity,INTP IJ Equity,ID1000061302,2,22500,12996.000000,
2015-05-01,KKC IN Equity,KKC IN Equity,INE298A01020,2,865.7,63.145000,
2015-05-01,UNTR IJ Equity,UNTR IJ Equity,ID1000058407,2,22500,12996.000000,
2015-05-01,ACC IN Equity,ACC IN Equity,INE012A01025,2,1514.5,63.145000,
2015-05-01,AALI IJ Equity,AALI IJ Equity,ID1000066004,2,20300,12996.000000,
2015-05-01,PEO PW Equity,PEO PW Equity,PLPEKAO00016,2,193.95,3.639300,
2015-05-01,KOMB CP Equity,KOMB CP Equity,CZ0008019106,2,5383,24.999800,
2015-05-01,MBK PW Equity,MBK PW Equity,PLBRE0000012,2,475,3.639300,
2015-05-01,TEO US Equity,TEO US Equity,US8792732096,2,21.59,1,
2015-05-01,CRUZ3 BZ Equity,CRUZ3 BZ Equity,BRCRUZACNOR0,2,26,2.937300,
2015-05-01,KIMBERA MM Equity,KIMBERA MM Equity,MXP606941179,2,34.04,15.258500,
2015-05-01,ENI US Equity,ENI US Equity,US29274F1049,2,18.14,1,
2015-05-01,AGUAS/A CI Equity,AGUAS/A CI Equity,CL0000000035,2,368.65,605.290000,
2015-05-01,ENDESA CI Equity,ENDESA CI Equity,CLP3710M1090,2,963.7,605.290000,
2015-05-01,BSAC US Equity,BSAC US Equity,US05965X1090,2,22.11,1,
2015-05-01,BFR US Equity,BFR US Equity,US07329M1009,2,20.29,1,
2015-05-01,EXITO CB Equity,EXITO CB Equity,COG31PA00010,2,26360,2399.100000,
2015-05-01,OPL EU Equity,OPL EU Equity,PLTLKPL00017,2,10.2,3.639300,
2015-05-01,GLOW TB Equity,GLOW TB Equity,TH0834010009,2,90,32.622000,
2015-05-01,MWC PM Equity,MWC PM Equity,PHY569991086,2,24.85,44.277000,
2015-05-01,WEF CN Equity,WEF CN Equity,CA9582112038,2,1.83,1.203100,
2015-05-01,IAE CN Equity,IAE CN Equity,CA4656761042,2,0.98,1.203100,
2015-05-01,ITP CN Equity,ITP CN Equity,CA4609191032,2,17.13,1.203100,
2015-05-01,6269 TT Equity,6269 TT Equity,TW0006269004,2,113.5,30.550000,
2015-05-01,3328 HK Equity,3328 HK Equity,CNE100000205,2,8.01,7.750100,
2015-05-01,1988 HK Equity,1988 HK Equity,CNE100000HF9,2,11.52,7.750100,
2015-05-01,7205 JP Equity,7205 JP Equity,JP3792600003,2,1666,118.870000,
2015-05-01,5110 JP Equity,5110 JP Equity,JP3404200002,2,2171,118.870000,
2015-05-01,9945 TT Equity,9945 TT Equity,TW0009945006,2,54.8,30.550000,
2015-05-01,1911 JP Equity,1911 JP Equity,JP3409800004,2,1399,118.870000,
2015-05-01,7313 JP Equity,7313 JP Equity,JP3539230007,2,3455,118.870000,
2015-05-01,6703 JP Equity,6703 JP Equity,JP3194000000,2,248,118.870000,
2015-05-01,7287 JP Equity,7287 JP Equity,JP3720600000,2,2434,118.870000,
2015-05-01,7296 JP Equity,7296 JP Equity,JP3166900005,2,1944,118.870000,
2015-05-01,015750 KS Equity,015750 KS Equity,KR7015750003,2,11500,1070.020000,
2015-05-01,091700 KS Equity,091700 KS Equity,KR7091700005,2,11500,1070.020000,
2015-05-01,014620 KS Equity,014620 KS Equity,KR7014620009,2,15300,1070.020000,
2015-05-01,6310 JP Equity,6310 JP Equity,JP3139600005,2,255,118.870000,
2015-05-01,8098 JP Equity,8098 JP Equity,JP3146000009,2,1281,118.870000,
2015-05-01,3302 JP Equity,3302 JP Equity,JP3540800004,2,1743,118.870000,
2015-05-01,CXDC US Equity,CXDC US Equity,US16948F1075,2,5.63,1,
2015-05-01,6013 JP Equity,6013 JP Equity,JP3462600002,2,923,118.870000,
2015-05-01,7517 JP Equity,7517 JP Equity,JP3273000004,2,2160,118.870000,
2015-05-01,VER AV Equity,VER AV Equity,AT0000746409,2,15.44,.911100,
2015-05-01,FMG AU Equity,FMG AU Equity,AU000000FMG4,2,2.45,1.246900,
2015-05-01,MND AU Equity,MND AU Equity,AU000000MND5,2,10.05,1.246900,
2015-05-01,PMV AU Equity,PMV AU Equity,AU000000PMV2,2,12.91,1.246900,
2015-05-01,RRL AU Equity,RRL AU Equity,AU000000RRL8,2,1.27,1.246900,
2015-05-01,SXL AU Equity,SXL AU Equity,AU000000SXL4,2,1.05,1.246900,
2015-05-01,TFC AU Equity,TFC AU Equity,AU000000TFC8,2,1.7,1.246900,
2015-05-01,296 HK Equity,296 HK Equity,BMG313891027,2,1.82,7.750100,
2015-05-01,535 HK Equity,535 HK Equity,BMG3911S1035,2,0.51,7.750100,
2015-05-01,683 HK Equity,683 HK Equity,BMG524401079,2,31.6,7.750100,
2015-05-01,NCL SP Equity,NCL SP Equity,BMG6361R1117,2,0.34,1.317500,
2015-05-01,342 HK Equity,342 HK Equity,BMG6469T1009,2,4.47,7.750100,
2015-05-01,555 HK Equity,555 HK Equity,BMG7541U1071,2,0.59,7.750100,
2015-05-01,LIGT3 BZ Equity,LIGT3 BZ Equity,BRLIGTACNOR2,2,17.2,2.937300,
2015-05-01,2868 HK Equity,2868 HK Equity,CNE100000239,2,6.12,7.750100,
2015-05-01,3618 HK Equity,3618 HK Equity,CNE100000X44,2,6.86,7.750100,
2015-05-01,MPI1 EU Equity,MPI1 EU Equity,FR0011120914,2,3.55,.911100,
2015-05-01,SVI EU Equity,SVI EU Equity,GB0007892358,2,502.5,.652000,
2015-05-01,AFR1 EU Equity,AFR1 EU Equity,GB00B0672758,2,3.2,.652000,
2015-05-01,PGN US Equity,PGN US Equity,GB00BMTS0J78,2,1.63,1,
2015-05-01,81 HK Equity,81 HK Equity,HK0000065737,2,4.47,7.750100,
2015-05-01,2380 HK Equity,2380 HK Equity,HK2380027329,2,5.03,7.750100,
2015-05-01,PTEC EU Equity,PTEC EU Equity,IM00B7S9G985,2,828,.652000,
2015-05-01,BPCL IN Equity,BPCL IN Equity,INE029A01011,2,765.15,63.145000,
2015-05-01,APTY IN Equity,APTY IN Equity,INE438A01022,2,172.95,63.145000,
2015-05-01,7202 JP Equity,7202 JP Equity,JP3137200006,2,1625,118.870000,
2015-05-01,8020 JP Equity,8020 JP Equity,JP3217100001,2,189,118.870000,
2015-05-01,6756 JP Equity,6756 JP Equity,JP3294600006,2,1674,118.870000,
2015-05-01,6844 JP Equity,6844 JP Equity,JP3377800002,2,609,118.870000,
2015-05-01,5975 JP Equity,5975 JP Equity,JP3598200008,2,1958,118.870000,
2015-05-01,1881 JP Equity,1881 JP Equity,JP3750200002,2,1993,118.870000,
2015-05-01,1719 JP Equity,1719 JP Equity,JP3767810009,2,697,118.870000,
2015-05-01,5711 JP Equity,5711 JP Equity,JP3903000002,2,442,118.870000,
2015-05-01,000270 KS Equity,000270 KS Equity,KR7000270009,2,50100,1070.020000,
2015-05-01,011760 KS Equity,011760 KS Equity,KR7011760006,2,33800,1070.020000,
2015-05-01,5264 TT Equity,5264 TT Equity,KYG193031096,2,185,30.550000,
2015-05-01,884 HK Equity,884 HK Equity,KYG2140A1076,2,2.4,7.750100,
2015-05-01,175 HK Equity,175 HK Equity,KYG3777B1032,2,4.38,7.750100,
2015-05-01,3336 HK Equity,3336 HK Equity,KYG521051063,2,4.84,7.750100,
2015-05-01,1638 HK Equity,1638 HK Equity,KYG521321003,2,1.56,7.750100,
2015-05-01,1813 HK Equity,1813 HK Equity,KYG532241042,2,7.56,7.750100,
2015-05-01,1918 HK Equity,1918 HK Equity,KYG8569A1067,2,9.18,7.750100,
2015-05-01,2678 HK Equity,2678 HK Equity,KYG876551170,2,9.35,7.750100,
2015-05-01,732 HK Equity,732 HK Equity,KYG910191363,2,3.78,7.750100,
2015-05-01,3393 HK Equity,3393 HK Equity,KYG9463P1081,2,11.96,7.750100,
2015-05-01,GYCEUR EU Equity,GYCEUR EU Equity,LU0775917882,2,17.09,.911100,
2015-05-01,HAP MK Equity,HAP MK Equity,MYL3034OO005,2,4.59,3.556800,
2015-05-01,YTL MK Equity,YTL MK Equity,MYL4677OO000,2,1.7,3.556800,
2015-05-01,TDC MK Equity,TDC MK Equity,MYL5031OO009,2,6.11,3.556800,
2015-05-01,LSG EU Equity,LSG EU Equity,NO0003096208,2,246.5,7.645900,
2015-05-01,SALM EU Equity,SALM EU Equity,NO0010310956,2,123.5,7.645900,
2015-05-01,PFAVH CB Equity,PFAVH CB Equity,PAI69PA00017,2,3900,2399.100000,
2015-05-01,ALTR EU Equity,ALTR EU Equity,PTALT0AE0002,2,4.04,.911100,
2015-05-01,ROSN RM Equity,ROSN RM Equity,RU000A0J2Q06,2,256.55,51.533000,
2015-05-01,YAZIC TI Equity,YAZIC TI Equity,TRAYAZIC91Q6,2,23.4,2.658400,
2015-05-01,1312 TT Equity,1312 TT Equity,TW0001312007,2,19.65,30.550000,
2015-05-01,2915 TT Equity,2915 TT Equity,TW0002915006,2,76.9,30.550000,
2015-05-01,4960 TT Equity,4960 TT Equity,TW0004960000,2,33.35,30.550000,
2015-05-01,9904 TT Equity,9904 TT Equity,TW0009904003,2,43.9,30.550000,
2015-05-01,PLI CN Equity,PLI CN Equity,CA74342Q1046,2,2.5,1.203100,
2015-05-01,600645 CH Equity,600645 CH Equity,CNE000000545,2,79.34,6.205400,
2015-05-01,002038 CH Equity,002038 CH Equity,CNE000001L31,2,52.35,6.205400,
2015-05-01,002007 CH Equity,002007 CH Equity,CNE000001JN8,2,53.7,6.205400,
2015-05-01,002030 CH Equity,002030 CH Equity,CNE000001KP1,2,50.09,6.205400,
2015-05-01,600161 CH Equity,600161 CH Equity,CNE000000WF9,2,38.18,6.205400,
2015-05-01,002550 CH Equity,002550 CH Equity,CNE100001070,2,36.38,6.205400,
2015-05-01,300147 CH Equity,300147 CH Equity,CNE100000Y92,2,28.58,6.205400,
2015-05-01,600556 CH Equity,600556 CH Equity,CNE0000018Q0,2,22.88,6.205400,
2015-05-01,300255 CH Equity,300255 CH Equity,CNE1000016C2,2,50.45,6.205400,
2015-05-01,ABLX BB Equity,ABLX BB Equity,BE0003877942,2,9.9,.911100,
2015-05-01,ALCLS FP Equity,ALCLS FP Equity,FR0010425595,2,29.98,.911100,
2015-05-01,1177 HK Equity,1177 HK Equity,KYG8167W1380,2,9.31,7.750100,
2015-05-01,8158 HK Equity,8158 HK Equity,KYG2129W1042,2,0.75,7.750100,
2015-05-01,RICHT HB Equity,RICHT HB Equity,HU0000123096,2,4702,274.170000,
2015-05-01,ALPM IN Equity,ALPM IN Equity,INE901L01018,2,451.25,63.145000,
2015-05-01,4565 JP Equity,4565 JP Equity,JP3431300007,2,3330,118.870000,
2015-05-01,4552 JP Equity,4552 JP Equity,JP3701000006,2,2890,118.870000,
2015-05-01,4585 JP Equity,4585 JP Equity,JP3944320005,2,3005,118.870000,
2015-05-01,4563 JP Equity,4563 JP Equity,JP3127700007,2,231,118.870000,
2015-05-01,068270 KS Equity,068270 KS Equity,KR7068270008,2,86500,1070.020000,
2015-05-01,086900 KS Equity,086900 KS Equity,KR7086900008,2,380500,1070.020000,
2015-05-01,006280 KS Equity,006280 KS Equity,KR7006280002,2,179000,1070.020000,
2015-05-01,084990 KS Equity,084990 KS Equity,KR7084990001,2,100200,1070.020000,
2015-05-01,068870 KS Equity,068870 KS Equity,KR7068870005,2,56100,1070.020000,
2015-05-01,128940 KS Equity,128940 KS Equity,KR7128940004,2,354500,1070.020000,
2015-05-01,170900 KS Equity,170900 KS Equity,KR7170900005,2,126000,1070.020000,
2015-05-01,078160 KS Equity,078160 KS Equity,KR7078160009,2,93100,1070.020000,
2015-05-01,069620 KS Equity,069620 KS Equity,KR7069620003,2,66800,1070.020000,
2015-05-01,031390 KS Equity,031390 KS Equity,KR7031390008,2,49100,1070.020000,
2015-05-01,060590 KS Equity,060590 KS Equity,KR7060590007,2,18000,1070.020000,
2015-05-01,048530 KS Equity,048530 KS Equity,KR7048530000,2,43050,1070.020000,
2015-05-01,053030 KS Equity,053030 KS Equity,KR7053030003,2,15850,1070.020000,
2015-05-01,095700 KS Equity,095700 KS Equity,KR7095700001,2,72100,1070.020000,
2015-05-01,102940 KS Equity,102940 KS Equity,KR7102940004,2,73400,1070.020000,
2015-05-01,086450 KS Equity,086450 KS Equity,KR7086450004,2,49600,1070.020000,
2015-05-01,008930 KS Equity,008930 KS Equity,KR7008930000,2,42300,1070.020000,
2015-05-01,4147 TT Equity,4147 TT Equity,TW0004147004,2,124.28,30.550000,
2015-05-01,3176 TT Equity,3176 TT Equity,TW0003176004,2,130.5,30.550000,
2015-05-01,4162 TT Equity,4162 TT Equity,TW0004162003,2,277.5,30.550000,
2015-05-01,1789 TT Equity,1789 TT Equity,TW0001789006,2,50.8,30.550000,
2015-05-01,CBPO US Equity,CBPO US Equity,US16938C1062,2,97.55,1,
2015-05-01,MNTA US Equity,MNTA US Equity,US60877T1007,2,19.29,1,
2015-05-01,DVAX US Equity,DVAX US Equity,US2681582019,2,21.52,1,
2015-05-01,SPPI US Equity,SPPI US Equity,US84763A1088,2,5.9,1,
2015-05-01,PSTI US Equity,PSTI US Equity,US72940R1023,2,2.73,1,
2015-05-01,PLX US Equity,PLX US Equity,US74365A1016,2,2.14,1,
2015-05-01,SVA US Equity,SVA US Equity,AGP8696W1045,2,4.93,1,
2015-05-01,ADXS US Equity,ADXS US Equity,US0076242082,2,19.37,1,
2015-05-01,AGEN US Equity,AGEN US Equity,US00847G7051,2,6.93,1,
2015-05-01,AZN US Equity,AZN US Equity,US0463531089,2,69.95,1,
2015-05-01,ATRA US Equity,ATRA US Equity,US0465131078,2,47.02,1,
2015-05-01,BLCM US Equity,BLCM US Equity,US0794811077,2,25.1,1,
2015-05-01,BLUE US Equity,BLUE US Equity,US09609G1004,2,132.78,1,
2015-05-01,CLDX US Equity,CLDX US Equity,US15117B1035,2,23.92,1,
2015-05-01,FPRX US Equity,FPRX US Equity,US33830X1046,2,21.46,1,
2015-05-01,INCY US Equity,INCY US Equity,US45337C1027,2,99.6,1,
2015-05-01,INO US Equity,INO US Equity,US45773H2013,2,9.71,1,
2015-05-01,JUNO US Equity,JUNO US Equity,US48205A1097,2,47.3,1,
2015-05-01,KITE US Equity,KITE US Equity,US49803L1098,2,55.09,1,
2015-05-01,LBIO US Equity,LBIO US Equity,US53619R1023,2,12.07,1,
2015-05-01,MGNX US Equity,MGNX US Equity,US5560991094,2,32.02,1,
2015-05-01,NLNK US Equity,NLNK US Equity,US6515111077,2,48.43,1,
2015-05-01,NWBO US Equity,NWBO US Equity,US66737P6007,2,8.18,1,
2015-05-01,NVS US Equity,NVS US Equity,US66987V1098,2,103.95,1,
2015-05-01,SRNE US Equity,SRNE US Equity,US83587F2020,2,8.95,1,
2015-05-01,TSRO US Equity,TSRO US Equity,US8815691071,2,61.62,1,
2015-05-01,ZIOP US Equity,ZIOP US Equity,US98973P1012,2,9.22,1,
2015-05-01,CLLS US Equity,CLLS US Equity,US15117K1034,2,32.51,1,
2015-05-01,DLX AU Equity,DLX AU Equity,AU000000DLX6,2,6.53,1.246900,
2015-05-01,TWE AU Equity,TWE AU Equity,AU000000TWE9,2,5.63,1.246900,
2015-05-01,EGP AU Equity,EGP AU Equity,AU000000EGP0,2,4.59,1.246900,
2015-05-01,CNU NZ Equity,CNU NZ Equity,NZCNUE0001S2,2,2.97,1.295300,
2015-05-01,REC AU Equity,REC AU Equity,AU000000REC5,2,7.62,1.246900,
2015-05-01,ORA AU Equity,ORA AU Equity,AU000000ORA8,2,2.3,1.246900,
2015-05-01,BAER VX Equity,BAER VX Equity,CH0102484968,2,50.2,.955200,
2015-05-01,TIK1V FH Equity,TIK1V FH Equity,FI4000008719,2,16.93,.911100,
2015-05-01,TALK LN Equity,TALK LN Equity,GB00B4YCDF59,2,362.3,.652000,
2015-05-01,CAPC LN Equity,CAPC LN Equity,GB00B62G9D36,2,397.4,.652000,
2015-05-01,EDEN FP Equity,EDEN FP Equity,FR0010908533,2,24.05,.911100,
2015-05-01,APAM NA Equity,APAM NA Equity,LU0569974404,2,36.46,.911100,
2015-05-01,AUTN SW Equity,AUTN SW Equity,CH0127480363,2,209.9,.955200,
2015-05-01,COIC SS Equity,COIC SS Equity,SE0003950864,2,122.75,8.506700,
2015-05-01,DIA SM Equity,DIA SM Equity,ES0126775032,2,7.4,.911100,
2015-05-01,SPRT LN Equity,SPRT LN Equity,GB00B5NFV695,2,113,.652000,
2015-05-01,ALNT LN Equity,ALNT LN Equity,GB00BQ1XTV39,2,382.5,.652000,
2015-05-01,PRTA US Equity,PRTA US Equity,IE00B91XRN20,2,35.05,1,
2015-05-01,FNAC FP Equity,FNAC FP Equity,FR0011476928,2,53.6,.911100,
2015-05-01,CAV1V FH Equity,CAV1V FH Equity,FI4000062781,2,9.12,.911100,
2015-05-01,OSR GR Equity,OSR GR Equity,DE000LED4000,2,49.98,.911100,
2015-05-01,WDF IM Equity,WDF IM Equity,IT0004954662,2,10.01,.911100,
2015-05-01,FCL SP Equity,FCL SP Equity,SG2G52000004,2,1.9,1.317500,
2015-05-01,VALMT FH Equity,VALMT FH Equity,FI4000074984,2,10.68,.911100,
2015-05-01,787 HK Equity,787 HK Equity,BMG393381014,2,1.62,7.750100,
2015-05-01,AKSO NO Equity,AKSO NO Equity,NO0010716582,2,45,7.645900,
2015-05-01,INDV LN Equity,INDV LN Equity,GB00BRS65X63,2,199.1,.652000,
2015-05-01,EWC US Equity,EWC US Equity,US4642865095,2,29.5,1,
2015-05-01,IWS US Equity,IWS US Equity,US4642874733,2,75.58,1,
2015-05-01,IWP US Equity,IWP US Equity,US4642874816,2,98.73,1,
2015-05-01,IWD US Equity,IWD US Equity,US4642875987,2,105.2,1,
2015-05-01,IWF US Equity,IWF US Equity,US4642876142,2,101.18,1,
2015-05-01,IWM US Equity,IWM US Equity,US4642876555,2,125.16,1,
2015-05-01,EFV US Equity,EFV US Equity,US4642888774,2,56.33,1,
2015-05-01,EFG US Equity,EFG US Equity,US4642888857,2,73.81,1,
2015-05-01,QQQ US Equity,QQQ US Equity,US73935A1043,2,110.04,1,
2015-05-01,GLD US Equity,GLD US Equity,US78463V1070,2,116.33,1,
2015-05-01,GWX US Equity,GWX US Equity,US78463X8719,2,30.93,1,
2015-05-01,DIA US Equity,DIA US Equity,US78467X1090,2,180.84,1,
2015-05-01,VWO US Equity,VWO US Equity,US9220428588,2,44.97,1,
2015-05-01,VNQ US Equity,VNQ US Equity,US9229085538,2,82.35,1,
2015-05-01,TIP US Equity,TIP US Equity,US4642871762,2,114.38,1,
2015-05-01,LQD US Equity,LQD US Equity,US4642872422,2,120.84,1,
2015-05-01,IEF US Equity,IEF US Equity,US4642874402,2,107.96,1,
2015-05-01,SHY US Equity,SHY US Equity,US4642874576,2,84.87,1,
2015-05-01,EMB US Equity,EMB US Equity,US4642882819,2,114.16,1,
2015-05-01,HYG US Equity,HYG US Equity,US4642885135,2,91.21,1,
2015-05-01,MBB US Equity,MBB US Equity,US4642885887,2,110.19,1,
2015-05-01,BOND US Equity,BOND US Equity,US72201R7750,2,109.51,1,
2015-05-01,BKLN US Equity,BKLN US Equity,US73936Q7694,2,24.18,1,
2015-05-01,BIL US Equity,BIL US Equity,US78464A6800,2,45.72,1,
